1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,OverallQual_GrLivArea,TotalBsmtSF_1stFlrSF
5.5824511786416045,848.0,3.0,668,336,186.01559747932833,1999.0,9.29610580550141,9066,73.0,1.6963928656397353,106,5,8,314.9882298005012,1999,2000,230000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,14816,1008016
6.189105658213602,0.0,3.0,1220,440,146.9102300737779,2006.0,9.036788006600478,10182,85.0,1.7318747695259518,50,5,8,492.1998197676363,2006,2006,290000,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,13280,2755600
6.225484450027197,0.0,2.0,1238,460,148.40402832518302,1999.0,9.105113649127265,5119,50.0,1.4289333404826665,65,5,9,502.22016873504015,1999,2000,328900,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,15381,2901882
5.471165668926589,0.0,3.0,832,80,92.25287284458906,1962.0,7.72211171990335,6768,65.0,0.0,0,8,6,289.325823497686,1961,1996,142000,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,5472,831744
5.491195179602365,836.0,3.0,821,107,139.40451200347366,1997.0,9.180002160613734,15426,65.0,0.0,99,5,6,293.8070850525305,1997,1997,231500,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,10584,861184
5.226633561502858,660.0,3.0,593,130,146.16243270546352,1972.0,8.637179733335053,12936,69.0,0.0,116,6,6,235.73284487498833,1972,1972,162000,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,8370,531405
5.62361294324609,0.0,3.0,824,216,97.59981059406121,1963.0,7.995862957979383,7500,75.0,0.0,0,5,5,324.9639505473519,1963,1963,133000,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,5200,1081600
6.5235213354528545,0.0,3.0,56,2336,248.99443504322068,2003.0,9.926851358863747,13472,103.0,1.7318747695259518,105,5,10,595.1239129135696,2003,2003,386250,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,23920,5721664
5.6927753416283755,0.0,2.0,397,706,131.8341111052994,1976.0,8.1210253482017,6000,50.0,0.0,120,6,6,342.3383204331328,1925,1980,110500,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6618,1216609
5.634828426102169,1028.0,3.0,789,245,227.60705715242526,2008.0,9.575628186257084,10800,85.0,1.5177141112865717,102,5,8,323.30379142545297,2007,2008,339750,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,16624,1085700
5.326029862741618,0.0,2.0,116,604,111.28685951396135,1941.0,7.46422545534248,5000,50.0,0.0,0,6,5,234.87136135769802,1941,1950,87000,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,4015,578160
5.74424861602921,0.0,3.0,0,1092,95.4669808583589,1950.0,8.214566361868178,14000,80.0,0.0,36,8,6,339.31208320778626,1950,2004,158500,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,6912,1257984
5.765731683601102,0.0,3.0,885,0,153.8612847660509,1974.0,8.253705356940102,10625,85.0,1.481837077289754,120,6,7,328.5576464647279,1974,1974,170000,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,8211,1235169
4.501654745684533,720.0,3.0,0,0,0.0,1980.0,8.099581334828493,5600,70.0,0.0,0,5,4,20.57552484512091,1930,1950,55000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,4368,0
5.4456982783028485,892.0,4.0,0,747,62.34239820956872,1914.0,9.206781133530484,13132,96.0,0.0,40,5,5,242.61153582992827,1914,1950,138887,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8920,666324
5.814595446723744,698.0,4.0,0,570,143.66538372196416,1968.0,9.382897265407657,10192,102.0,1.5761598037371158,98,6,7,191.28006602678275,1968,1992,170000,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,13440,696540
6.196604669323094,0.0,3.0,0,1670,193.198798954616,2006.0,9.050859057558544,14859,50.0,1.278504980052051,60,5,7,494.8389267590414,2006,2006,240000,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,11690,2788900
4.849503944113283,623.0,2.0,0,600,141.91336420071806,2005.0,8.344735272570121,2544,24.0,0.0,166,5,7,200.0856453498886,2005,2005,147400,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,8561,312000
6.291414986675592,0.0,1.0,1247,254,142.91493455390565,1959.0,9.229359018276144,15602,100.0,0.0,54,8,7,450.0195331350985,1959,1997,289000,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,12607,2703301
6.186095105668455,0.0,4.0,0,1656,148.40402832518302,1973.0,9.031140999595584,9246,87.0,1.7318747695259518,211,5,5,491.1437381687069,1973,1973,135000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,8280,2742336
5.531582806211275,0.0,3.0,216,540,181.68510237436146,1998.0,9.116122741341684,9550,60.0,0.0,35,5,7,245.18511951592885,1915,1970,140000,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,12019,726516
5.997965525690161,1177.0,4.0,0,1393,214.27553394579542,1999.0,10.139057802712598,14774,108.0,1.598671383903468,30,5,9,421.1176274645217,1999,1999,333168,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,23391,1980846
5.440545812266146,0.0,3.0,386,342,98.66334678891675,1942.0,9.014135657500326,9480,79.0,1.6450907431327821,0,7,5,237.1678290480029,1942,1995,146500,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,8220,646464
5.727652403849537,1332.0,4.0,970,166,235.96559758409094,2004.0,10.006377627307675,12099,99.0,1.722845032147078,154,5,8,351.3989175234693,2004,2004,354000,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,19744,1290496
5.316140081933861,566.0,1.0,732,64,141.91336420071806,1993.0,8.583348439564713,14115,85.0,0.0,30,5,5,256.5856101528554,1993,1995,143000,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,6810,633616
6.050278183739081,0.0,3.0,428,1048,139.9068511144118,2006.0,8.777551731232364,9037,64.0,1.3116067019715965,33,5,8,443.3482025279629,2006,2006,265900,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,11872,2190384
5.792869963489998,0.0,1.0,661,203,238.74172653336015,1977.0,8.303230055065136,9230,71.0,1.599610928684234,64,8,5,275.8331982424313,1965,1998,146000,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6000,1036800
5.934681002915897,0.0,3.0,0,1064,141.41215958093062,1974.0,8.563520367390748,10140,78.0,1.6068991795562189,0,5,6,331.5949613893727,1974,1974,165000,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,8100,1436400
5.74424861602921,0.0,3.0,0,0,0.0,1980.0,8.214566361868178,6040,65.0,0.0,0,5,4,20.57552484512091,1955,1955,82000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,4608,0
6.2040649274859785,0.0,3.0,144,379,167.3751359197619,1998.0,9.064864291798553,10140,78.0,0.0,73,5,7,489.5591434526335,1998,1999,213250,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,11760,2772000
5.441835801563106,551.0,3.0,0,540,109.19982518911827,1940.0,8.709003032145077,5000,63.0,0.0,0,4,5,182.4254947880149,1900,1950,79000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,7200,480060
5.806734653979902,0.0,3.0,695,519,100.25513613378853,1967.0,8.328567375955952,10355,69.0,1.6250941780284252,111,5,5,372.71122326673503,1967,1967,143000,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,6070,1473796
5.211354310227773,754.0,3.0,533,192,140.65982441549554,1976.0,8.769842853093849,13517,69.0,1.6820484382992762,44,8,6,236.30696146516624,1976,2005,130500,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,8874,525625
5.457218891919052,900.0,3.0,0,893,219.20148734550423,2005.0,9.229359018276144,10463,72.0,0.0,116,5,8,283.99388559973096,2005,2005,239900,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,14408,804593
5.253690813248746,741.0,3.0,547,224,71.69845979284989,1942.0,8.792908712402161,7500,69.0,0.0,0,7,6,249.46742094450855,1942,1950,177500,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,8964,580563
6.0894957158818865,797.0,4.0,1085,390,150.39208282281953,1990.0,9.859412217109078,11839,86.0,1.5160271103135905,121,5,7,443.08111725408963,1990,1990,262280,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,16303,2259700
6.1339282888964135,0.0,3.0,0,1588,225.04378916725958,2006.0,8.933467825589025,10000,85.0,1.7302555924952332,45,5,8,473.15124521568595,2006,2006,227000,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,12704,2521744
5.786885147062152,0.0,3.0,655,0,156.57847185550625,1954.0,8.292300417940123,8910,79.0,0.0,0,6,6,216.11131069400142,1959,1959,159500,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,7164,782070
6.058538045224009,0.0,3.0,1200,279,165.66493935529013,1997.0,8.792908712402161,9236,79.0,0.0,27,5,6,444.14935063984507,1997,1997,217000,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,8964,2209626
6.45812792725843,1185.0,4.0,816,1217,187.4556179695257,1996.0,10.296422431020286,14720,56.0,1.7318747695259518,86,5,8,589.659826875133,1995,1996,410000,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,25904,4173749
5.473685850012344,0.0,2.0,298,572,165.66493935529013,1998.0,7.726613344860663,8846,57.0,0.0,0,5,5,277.5238849339464,1996,1996,148000,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,4570,795180
5.366226619183924,809.0,3.0,16,712,158.3037372121754,1925.0,9.009869143478372,9600,60.0,0.0,0,7,7,237.1678290480029,1925,1990,178000,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,11487,605696
5.719278483683206,445.0,3.0,0,1078,111.28685951396135,1930.0,8.911482783937622,6240,52.0,0.0,0,7,5,335.4560525811913,1930,1992,162900,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,7865,1215984
6.0403025794029315,0.0,3.0,1036,336,168.59503597924493,1980.0,8.75901608902806,14115,69.0,1.6457503344922826,48,5,7,415.4724055950302,1980,1980,187500,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,10304,2019584
5.557848354010984,767.0,4.0,660,323,127.51352019124002,1989.0,9.161115057250461,12508,75.0,0.0,0,7,6,309.1523714792283,1940,1985,160000,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,10500,966289
5.411844351635224,902.0,3.0,20,846,166.15384699663116,2007.0,9.185376908583823,10769,68.0,0.0,105,5,8,276.39689357251547,2007,2007,212000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,14144,749956
5.78888296617412,0.0,2.0,616,580,94.66515090677972,1956.0,8.295948391326574,9000,72.0,1.4661250622420876,44,5,6,367.80553350913743,1956,1956,139000,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,7176,1430416
5.717176993804842,0.0,2.0,0,0,151.88040894510328,2002.0,8.165328331393212,8777,67.0,0.0,96,5,4,20.57552484512091,1949,2003,108000,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,4504,0
5.383855145078117,0.0,3.0,0,0,92.7898267393261,1957.0,7.566652300205426,11500,69.0,0.0,0,3,4,20.57552484512091,1957,1957,84000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,3380,0
5.7606469751592675,800.0,3.0,562,29,154.3558758623401,1969.0,9.442722788061827,11075,69.0,1.6502739803044577,189,4,5,253.1717987173455,1969,1969,172000,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,9840,915712
5.517036791565497,272.0,4.0,392,392,119.57334071277495,1965.0,8.341150465257906,9738,60.0,0.0,0,7,5,253.1717987173455,1924,1950,104900,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,6105,744016
5.146748844810546,684.0,3.0,0,684,72.53828761955539,1930.0,8.593211272658566,3600,60.0,0.0,158,7,6,224.50401126483447,1910,1993,114504,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,8208,467856
4.771412205010443,504.0,3.0,321,162,90.09983685730504,1987.0,7.8858938368846445,1869,21.0,1.557114959711651,0,6,6,165.45490635573023,1970,1970,106000,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,5922,233289
6.015052461645927,0.0,3.0,738,172,200.1036007767338,1990.0,8.712154191405482,10357,114.0,0.0,244,5,7,288.7651047378157,1990,1991,179900,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,10094,1312220
5.812634425223103,0.0,2.0,836,0,120.6025336582588,1951.0,8.339356339789276,8877,67.0,0.0,0,5,4,267.9272708086164,1951,1951,102000,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,4880,1019920
6.0634710419681985,0.0,3.0,20,1480,164.1968601289691,2004.0,8.80208432871675,8487,63.0,1.6354800351838943,36,5,7,449.7528927348205,2004,2004,190000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,10500,2250000
5.898251462996131,1140.0,3.0,781,503,248.99443504322068,1998.0,9.9877178663794,16545,69.0,1.7318747695259518,126,5,8,391.7207097246716,1998,1998,340000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,19600,1682040
6.5235213354528545,0.0,3.0,912,1035,165.66493935529013,1970.0,9.724641020860838,19900,69.0,1.6810617854909387,0,5,7,567.357468611904,1970,1989,180000,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,15449,4297029
5.8008096432139284,0.0,2.0,686,501,179.27236798505223,2006.0,8.317736643667393,6762,64.0,1.2552434359466706,61,5,7,365.3499151524014,2006,2006,206000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,8456,1433896
5.634828426102169,745.0,4.0,0,1050,109.19982518911827,1954.0,9.221409486931037,12150,81.0,1.7027612677573893,0,5,5,327.7287323347741,1954,1954,131500,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,8975,1102500
6.013353020482648,0.0,4.0,1440,0,0.0,1980.0,8.709003032145077,7711,42.0,0.0,0,3,4,433.7217070303692,1977,1977,150000,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,5760,2073600
5.804762466240829,0.0,3.0,36,1176,136.88847858567462,2009.0,8.324961790932862,10420,83.0,0.0,22,5,6,372.16650894076776,2009,2009,186000,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,7272,1468944
4.951554132364407,539.0,2.0,0,572,92.25287284458906,1982.0,8.13651627042703,5700,69.0,0.0,0,7,7,191.86859521785115,1926,1950,116900,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,7777,327184
5.767760327591176,1540.0,4.0,575,487,226.44248356650738,1994.0,10.252235609399992,8963,69.0,1.6820484382992762,204,9,8,353.04342951181223,1976,1996,299800,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,21720,1341850
5.4301805731431925,844.0,3.0,0,880,153.6138955360472,1998.0,9.125722796556229,8924,57.0,0.0,155,5,7,280.3390506708472,1998,1999,188000,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12068,774400
5.914762040460965,0.0,3.0,569,678,153.8612847660509,1963.0,8.526807991090086,9790,69.0,1.7318747695259518,26,5,6,403.61619864151834,1963,1963,143000,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,7968,1763584
5.637060454493769,0.0,3.0,1016,36,92.25287284458906,1968.0,8.020151597563922,8400,70.0,1.6014705258998032,0,5,5,328.28136832429044,1968,1968,138500,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,5260,1106704
5.889922535268067,1116.0,4.0,0,1288,137.39226861047038,1991.0,9.953227266675931,16059,121.0,1.6795666434575325,82,5,8,392.8037811687992,1991,1992,260000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,19336,1675688
5.515817475657694,0.0,3.0,732,216,90.09983685730504,1956.0,7.801989254174669,8190,60.0,0.0,36,6,4,299.3976179252844,1954,1954,119000,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,3792,898704
5.727652403849537,883.0,3.0,0,728,154.85021807509543,1997.0,9.505047576899054,11414,60.0,0.0,135,8,7,237.1678290480029,1910,1993,167500,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,14133,827008
5.415794939392361,0.0,2.0,0,440,0.0,1980.0,7.623409997491818,5900,51.0,0.0,0,7,4,152.51152154908598,1923,1958,85500,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,3476,382360
6.107116302895468,0.0,2.0,24,1530,178.06411360175264,2006.0,8.883398239830473,4590,34.0,1.5305517142024383,73,5,8,464.1265925374748,2006,2006,209500,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,12432,2414916
5.680949355837305,1020.0,4.0,500,176,165.66493935529013,1969.0,9.615591263485456,11075,85.0,0.0,0,5,6,300.51427622524665,1969,1969,206900,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,12672,1039584
5.9927989314784025,0.0,3.0,0,816,165.66493935529013,2007.0,8.670919421045651,25339,69.0,0.0,0,7,5,262.26358110370165,1918,2007,112000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,7080,1155456
5.4092040683326355,729.0,3.0,759,80,121.11660015181468,2004.0,8.940760046862106,7415,62.0,0.0,75,5,6,268.7756173987261,2004,2004,193000,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,9558,724896
5.962277687793629,0.0,3.0,982,179,189.85186557524884,1972.0,8.614465205998075,9360,78.0,0.0,0,7,6,358.2453402175701,1972,2006,197500,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,8286,1603341
6.167898526297704,0.0,3.0,620,0,105.53176420439685,1958.0,8.997032856306063,9600,80.0,1.6146483131091642,0,6,6,379.78438094545254,1958,1988,139000,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,9792,2023680
5.523116800767253,0.0,2.0,0,920,79.1996295026166,1938.0,7.815070997579934,6305,50.0,0.0,0,7,5,291.56744750995364,1938,1950,119750,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,4770,877680
4.797285511702791,1427.0,4.0,0,0,188.8939304997664,2003.0,9.38541325832312,7301,64.0,1.7318747695259518,0,5,7,20.57552484512091,2003,2003,198500,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,13454,0
5.554296730698206,0.0,3.0,560,420,142.91493455390565,1986.0,7.871027053214835,7064,71.0,1.586855316897821,0,6,5,308.31765017043307,1977,1977,135000,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,4900,960400
5.481217968684632,866.0,3.0,486,434,173.46102400061918,2001.0,9.209446078431247,11250,68.0,1.595812742561902,42,5,7,291.56744750995364,2001,2002,223500,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,12502,846400
6.2144449975169085,0.0,3.0,1369,317,180.23806225910803,2004.0,9.084362369163044,10084,75.0,1.617133672830761,57,5,8,499.05826059914386,2004,2005,307000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,13552,2856084
5.544779678597187,0.0,2.0,680,292,79.1996295026166,1948.0,7.8539345544182995,8000,50.0,0.0,0,6,6,306.0904552516382,1948,2002,132000,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,5832,944784
6.010800028507748,0.0,3.0,988,200,165.66493935529013,1999.0,8.704269866278997,14175,69.0,0.0,0,6,5,365.62285371137324,1956,1987,168000,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7185,1707156
5.640401640466937,1208.0,3.0,0,1055,243.58822864781916,2001.0,9.78720984402908,9240,69.0,1.7255955981411861,45,5,8,329.11012318325714,2001,2002,287000,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,18104,1113025
5.62361294324609,685.0,3.0,315,114,159.28827896600998,1979.0,9.12709174011919,11584,80.0,1.5108468237185209,88,6,7,182.1294620054087,1979,1979,197000,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,12075,560560
5.828245495326704,0.0,2.0,360,710,133.60659067799443,1957.0,8.367925463489074,10011,72.0,1.4404868749508326,0,6,5,333.2503393255865,1957,1996,134450,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6180,1322520
5.62361294324609,0.0,3.0,369,671,91.7154013317846,1959.0,7.995862957979383,7560,70.0,0.0,0,5,5,324.9639505473519,1959,1959,133700,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,5200,1081600
6.2218139811796265,0.0,3.0,1218,486,212.62971296957184,2008.0,9.098212458115269,11478,98.0,1.6281473754895364,50,5,8,503.80029597142993,2007,2008,306000,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,13632,2903616
6.082224157594755,0.0,3.0,644,549,141.41215958093062,1976.0,8.836993619243943,11361,104.0,1.593872757536045,0,5,6,366.9872008903485,1976,1976,180000,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,9138,1816939
6.054414110580651,0.0,3.0,0,1489,213.5704198306708,2006.0,8.785240310657054,11216,81.0,0.0,140,5,8,446.81868171386867,2006,2006,232600,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,11912,2217121
6.1190070419479365,0.0,1.0,988,398,186.01559747932833,2007.0,8.90559240224942,3635,51.0,1.5608893609593306,20,5,7,419.23683489176443,2007,2007,175900,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,10983,2174634
5.804762466240829,0.0,3.0,0,1212,164.9311549265463,2001.0,8.324961790932862,9100,70.0,0.0,0,5,7,372.16650894076776,2001,2001,178000,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,8484,1468944
6.1221612955791604,0.0,3.0,788,785,157.81110651484892,2002.0,8.911482783937622,9808,67.0,1.5335913524727398,72,5,7,469.17216201795173,2002,2002,227000,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,11011,2474329
5.59170701719079,778.0,4.0,247,485,142.91493455390565,1972.0,9.21476896427039,10400,80.0,1.6815561126665397,0,5,6,238.31508162743802,1972,1972,165150,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,10740,740784
5.659181595530108,504.0,3.0,1309,15,153.8612847660509,1923.0,8.915892880627954,21384,144.0,0.0,312,6,5,402.5364363763056,1923,2004,223500,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,7880,1419328
5.4092040683326355,864.0,3.0,503,361,189.13348447486436,2003.0,9.131194845592823,8791,64.0,0.0,56,5,6,275.8331982424313,2003,2003,207500,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,10368,746496
6.1432728584607705,0.0,3.0,0,1566,240.12795187021095,2007.0,8.950939115303992,14230,110.0,1.7318747695259518,56,5,8,467.3139736013088,2007,2007,256300,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,12800,2505600
6.373825115213251,0.0,3.0,1249,673,189.85186557524884,2005.0,9.38541325832312,14157,86.0,1.6281473754895364,51,5,9,560.8562968275994,2005,2006,377426,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,17298,3694084
5.385201484223847,846.0,3.0,0,846,183.61171771911688,2009.0,9.081584672876813,13159,83.0,0.0,114,5,7,270.75388545965825,2009,2009,224500,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,11844,715716
6.186095105668455,0.0,3.0,24,1632,225.27699670460206,2006.0,9.031140999595584,11096,84.0,0.0,146,5,8,491.1437381687069,2006,2006,249700,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,13248,2742336
5.631473494523271,0.0,2.0,0,641,88.20890979191486,1954.0,8.010057769914788,10800,60.0,0.0,0,7,4,212.04588090622585,1885,1995,100000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,4188,671127
6.323978935171352,880.0,4.0,1410,438,197.01295797814782,2006.0,10.264681560435639,20431,56.0,1.7318747695259518,0,5,9,541.5637440416148,2005,2006,437154,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,24552,3415104
6.000541759035504,0.0,3.0,490,935,165.66493935529013,1964.0,8.685259535583276,10175,100.0,1.6733960548724336,0,5,6,429.7036380204239,1964,1964,180500,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,8550,2030625
5.520688102535761,0.0,2.0,0,952,65.77087105668244,1916.0,7.810717572166891,8854,69.0,0.0,98,6,6,300.51427622524665,1916,1950,121000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,5712,906304
5.56609925266109,0.0,3.0,716,274,165.66493935529013,1996.0,7.892240118334944,13568,43.0,0.0,0,5,5,311.09905033216415,1995,1995,156000,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,4950,980100
5.563747001725611,0.0,1.0,938,0,156.82512022356187,1969.0,7.888010935797109,21453,69.0,0.0,130,5,6,296.6038688215633,1969,1969,180000,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,5928,926744
5.641513547130257,0.0,3.0,1056,0,117.51065395198965,1966.0,8.028199710028382,8900,69.0,0.0,42,4,4,329.3863218196846,1966,1966,107000,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,4224,1115136
6.2523607681542765,0.0,3.0,1320,426,209.33219276201402,2006.0,9.155697013996479,14892,42.0,1.593872757536045,39,5,9,514.8459578963419,2006,2007,377500,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,15714,3048516
5.436668316637437,833.0,3.0,0,832,128.53220645760342,1998.0,9.117496051986873,10141,74.0,1.3542174809636902,94,5,7,266.79565594806746,1998,1998,185000,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,12026,736320
6.033613038667949,0.0,3.0,444,76,141.91336420071806,1997.0,8.746593198912588,12886,70.0,0.0,0,6,5,176.49364822152467,1963,1999,175000,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7320,761280
5.364860769532659,829.0,3.0,0,831,145.1644283441851,2002.0,9.036788006600478,8935,68.0,1.5090788348452744,68,5,7,266.5126651097198,2002,2002,195000,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,11620,690561
6.256672556908546,0.0,2.0,456,1296,165.66493935529013,2005.0,9.163820442838468,7658,61.0,1.7309060322499186,82,5,9,516.4217599387672,2005,2005,319900,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,15768,3069504
5.944535486073954,1259.0,4.0,498,652,171.51721287698993,1977.0,10.15983661772058,18890,69.0,0.6022142619750677,24,5,5,412.511955530097,1977,1977,190000,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,13100,1852321
6.5235213354528545,1538.0,3.0,2260,878,238.74172653336015,2007.0,10.296422431020286,40094,130.0,1.7318747695259518,406,5,10,595.1239129135696,2007,2008,184750,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,46760,9847044
